date,title,image_url,link,like_count,content
2026-04-25,我校科研团队主持研究最小恐龙蛋入选吉尼斯世界纪录,https://www.cug.edu.cn/__local/0/EF/6C/14E8F248B9E0149F01383DA92CB_B16C90F1_4A868.jpg?e=.jpg,https://www.cug.edu.cn/info/10801/117943.htm,,地大新闻网讯（通讯员 余淳梅）世界最小的恐龙蛋有多小？发现于江西赣州白垩纪晚期的“赣州迷你蛋”（Minioolithus ganzhouensis）2026年3月正式通过吉尼斯官方认证，4月16日取得纪录保持者证书，打破了此前由日本保持的4.5厘米的世界最小恐龙蛋纪录。图 吉尼斯世界记录证书这一纪录的背后，源于我国科研团队的长期努力。2024年10月14日，我校地球与行星科学学院韩凤禄科研团队联合江西省地质调查勘查院、江西省地质博物馆、中国科学院古脊椎动物与古人类研究所组成的研究团队，在国际古生物学术期刊《历史生物学》（History Biology）报道了这颗世界上最小的非鸟恐龙蛋。图 赣州迷你蛋——世界最小恐龙蛋蛋窝“赣州迷你蛋”于2021年在江西省赣州市赣县区梅林镇采集，是一个保存较好的蛋窝，包含有6枚近乎完整保存的蛋化石。经过精密测量与对比分析，这批恐龙蛋中最大长度仅为2.993厘米，单个蛋的尺寸仅有鹌鹑蛋般大小。研究团队运用扫描电子显微镜、电子背散射衍射等技术手段对蛋壳的微观结构进行了分析，根据该标本的宏观形状和纹饰类型与壳单元基本结构，将其归入恐龙蛋的椭圆形蛋科。由于新发现的蛋化石在大小、蛋壳厚度、气孔系统和超微结构等方面与此前存在明显差异，故建立了新属种，并正式命名为“赣州迷你蛋”。属名“迷你”突出了它在大小上的显著特点。通过对已知蛋化石的系统演化分析，研究团队认为这些恐龙蛋来自一种小型的非鸟兽脚类恐龙。该蛋化石产出时代为晚白垩世，距今约8000多万年前，该时期也是小型兽脚类恐龙包括驰龙科和伤齿龙科等辐射演化的关键时期。赣州迷你蛋的发现改变了公众对传统恐龙和恐龙蛋的认识，不但增加了白垩纪晚期恐龙蛋的多样性，对于认识该时期恐龙的多样性演化和繁殖方式也具有非常重要的意义。（编辑 王俊芳 审稿 陈华文）
2026-04-09,北京谱仪III国际合作组2026年物理软件国际研讨会在校召开,https://www.cug.edu.cn/__local/1/D5/2F/CAD26E6A44EF9614608C8DEE6A8_CFB03948_82968.jpg?e=.jpg,https://www.cug.edu.cn/info/10801/117683.htm,,地大新闻网讯（通讯员 康晓琳）3月22日至26日，由我校数学与物理学院主办的“北京谱仪III（BESIII）国际合作组2026年春季物理软件国际研讨会”举行。来自中国、美国、德国、意大利、瑞典等国家的200余名知名专家与学者齐聚我校，围绕BESIII合作组当前的研究进展开展了广泛的交流与讨论，本次会议得到我校科学技术发展院的资助。我校副校长夏帆，中国科学院高能物理研究所王贻芳院士，BESIII合作组发言人、中国科学院高能物理研究所李海波研究员和德国美因茨大学沃尔夫冈·格拉德尔教授参加开幕式，数学与物理学院党委书记张基得主持开幕式。夏帆在开幕式上致辞，他对远道而来的参会嘉宾表示热烈欢迎，并向与会代表介绍了我校以及粒子物理团队的现状，对各位专家长期以来给予我校粒子物理发展的大力支持表示衷心感谢。他表示，希望通过此次会议进一步深化国内外同行之间的交流与合作，提升我校的国际影响力。本次会议为期四天，设有1个主会场和5个分会场，共安排了100余场学术报告。会议期间，与会专家和学者深入讨论了BEPCII加速器和BESIII探测器的运行状态及升级计划、物理软件与计算平台的最新进展，以及在轻强子谱、粲物理、粲偶素、陶-QCD、超出标准模型的新物理等方向上的最新研究进展和重要物理成果。此外，会议还就合作组的运行安排、实验装置的取数计划等相关事项进行了交流。BESIII实验是运行在大科学装置北京正负电子对撞机BEPCII上的大型通用磁谱仪。截至目前，BESIII国际合作组已累计投稿物理论文超过750篇，引领了世界上陶-粲能区的物理研究。该合作组现有成员单位92个，涵盖16个国家，总人数超过700人。我校数学与物理学院康晓琳教授于2021年组建高能物理实验团队，并加入BESIII国际合作组。此次会议的召开，将提升我校在BESIII国际合作组以及相关领域的学术影响力，推动我校深度参与国际大科学装置实验。数学与物理学院始终致力于数学和物理两大基础学科的前期理论与应用创新研究，今后将继续依托学科优势，搭建更多高水平学术交流平台，为服务科技创新作出更多贡献。（编辑 李锐欣 审稿 陈华文）
2026-04-07,自带“帆状尾巴”！地大科研团队发现鸭嘴龙类新恐龙,https://www.cug.edu.cn/__local/D/C8/70/5E5173DDDB1C49317FE2496E002_6EB75AE0_20EA1.jpg?e=.jpg,https://www.cug.edu.cn/info/10801/117613.htm,,"地大新闻网讯（通讯员 余淳梅）近日，中国地质大学（武汉）地球与行星科学学院副教授韩凤禄研究团队，联合江西省地质调查勘查院、江西省地质博物馆、国家自然博物馆、中国科学院古脊椎动物与古人类研究所、云南大学、东华理工大学等多家科研机构，在我国江西赣州盆地晚白垩世地层中发现并命名了一种新的鸭嘴龙类恐龙——帆尾贡水龙（Gongshuilong fanwei）（图1）。该恐龙具有独特的帆尾结构，系鸭嘴龙类中首次发现，改变了我们对传统鸭嘴龙类形态的认知。相关研究成果发表于国际古生物学期刊《系统古生物学杂志》。图1 帆尾贡水龙骨骼及身体复原图.（身体复原图：石顺义 绘制）本次研究的化石材料采集自江西省赣州盆地莲荷组，该地层形成于白垩纪晚期，沉积环境以河流及冲积体系为主，是我国重要的恐龙化石富集区之一。研究团队对采集到的一批骨骼化石进行了系统整理与修复，将骨骼部分暴露出来。这批化石保存在砖红色砂岩中，包含大量头骨及头后骨骼，虽大多不关联，但经形态对比研究，确认属于同一类群，且至少代表两个不同个体（图2）。图2 帆尾贡水龙骨骼标本（A,B）及特殊“帆尾”（右），采自赣州市章贡区研究团队在详细骨骼形态分析中发现，该恐龙具有独特的形态组合，尤其是尾部特征极为特殊：其尾椎神经棘显著延长，其长度与椎体高度之间的比值达到了惊人的8.5，形成类似 “帆状” 的结构，这也是 “帆尾” 种名的由来（图2）。这种帆状尾结构在鸭嘴龙类中属首次发现，拓展了学界对鸭嘴龙类形态多样性的认知。研究人员推测，这一延长的神经棘可能与尾部软组织结构附着相关，或许在个体展示、种内识别或体温调节等方面发挥作用，但其具体生物学功能仍有待更多化石证据与功能形态学研究进一步验证。为了明确贡水龙的在鸭嘴龙类演化树上的位置，研究团队基于65个物种和346个特征对鸭嘴龙类开展系统发育分析。结果显示，贡水龙位于栉龙亚科（无头冠或具有实心头冠）的早期分支位置，与中国东北地区发现的董氏乌拉嘎龙等类群关系较为接近。在古生物地理分析方面，传统观点多倾向栉龙亚科起源于北美。本次研究将贡水龙纳入分析后，虽仍支持北美起源说，但显著提升了亚洲起源的可能性，表明栉龙亚科的起源问题受化石发现与研究程度影响显著。帆尾贡水龙的发现，为深入探讨白垩纪晚期鸭嘴龙类的古生物地理区系演化提供了关键新证据。图3 赣州盆地恐龙动物群生态复原图（中间为帆尾贡水龙，王一凡绘制）赣州盆地近年来已发现多种恐龙、龟鳖类、蜥蜴、哺乳类、鳄形类及蛋化石，古生态面貌独特而丰富（图3）。此次帆尾贡水龙的发现，不仅进一步丰富了中国南方鸭嘴龙类的多样性，刷新了对鸭嘴龙形态的传统认知，也为研究白垩纪晚期恐龙与环境的协同演化提供了重要新材料。文章第一作者为中国地质大学（武汉）博士研究生姚涵，共同第一作者为江西省地质调查勘查院基础地质调查所高级工程师邱文江，通讯作者为中国地质大学（武汉）副教授韩凤禄及国家自然博物馆邢海研究员，该科研工作受国家自然科学基金、江西省地质局、北京市科学技术研究院北科青年学者计划、国家自然博物馆整体提升研究型博物馆建设项目以及云南省兴滇英才支持计划资助。（编辑 王俊芳 审稿 尚东光）"
2026-03-23,李四光地质科学奖基金会来校调研,https://www.cug.edu.cn/__local/2/03/BF/F4425E4D08A22491C930DD51D54_5DAA0AE5_7C0F0.png?e=.png,https://www.cug.edu.cn/info/10801/117383.htm,,地大新闻网讯（通讯员 宁蒙 摄影 梅杰）3月19日，李四光地质科学奖基金会理事长高平来校调研，我校校长李建威、副校长章军锋、校长助理严德天及相关部门负责人参加座谈会。会上，我校科学技术发展院、李四光学院汇报了学校科技事业发展、李四光学院建设有关情况，李四光地质科学奖获得者、地球与行星科学学院教授郑建平、地球物理与空间信息学院胡祥云教授交流了获奖体会及科研与育人实践。双方围绕弘扬李四光精神、推动基金会与学校合作等工作进行了交流。高平指出，地大是我国地质人才培养的重要基地，在办学实践中，一直坚持以李四光精神为引领，培育了一大批扎根大地、矢志报国的地学人才。她希望能够加强基金会与学校的合作，在宣传李四光精神、推进地质之光计划、打造科学探索角等方面形成合力，为新时代地质事业高质量发展和地质人才培养提供坚实支撑。李建威对李四光地质科学奖基金会长期以来对学校事业发展的支持表示感谢。他指出，李四光先生是我国地球科学和地质工作的主要领导人与奠基人，亲自参与了我校前身北京地质学院的筹建工作。长期以来，学校一直坚持传承和弘扬李四光精神，先后开办李四光学院、打造《大地之光》原创话剧、开展“寻找李四光”等活动。他希望基金会能够一如既往支持学校发展，指导学校将李四光精神融入人才培养、科学研究、社会服务等各方面，为我国地质事业发展作出新的更大贡献。在校调研期间，高平理事长考察了校史馆、地质过程与成矿预测全国重点实验室、地质微生物与环境全国重点实验室。（编辑 王俊芳 审稿 陈华文）
2026-03-16,地大科研团队为中国首次载人登月候选着陆点提供科学支撑,https://www.cug.edu.cn/__local/9/D3/93/F4AF3E982A362D40CA57987A05C_F4D05B8D_A2B66.jpg?e=.jpg,https://www.cug.edu.cn/info/10801/117113.htm,,地大新闻网讯（记者 王俊芳）中国载人登月任务正在稳步推进中，目标是在2030年前实现首次载人登陆月球。登月任务要选择在哪里着陆？我校科研团队牵头对月球波得月溪（Rimae Bode）地区开展地质分析，为中国首次载人登月任务找到了一些高优先级着陆点。这项重要的行星科学研究，由地球与行星科学学院行星地质团队黄俊教授和肖龙教授，与德国明斯特大学Harald Hiesinger教授团队、桂林理工大学谢明刚教授、中国科学院地质与地球物理研究所胡森研究员合作完成，相关研究成果近日在国际专业学术期刊《自然-天文学》上线发表。基于载人登月任务的科学目标与工程要求，前人筛选并提出了30个具有较高价值的着陆区，其中吸引众多学者关注的是位于月球正面、赤道附近的波得月溪区域，研究团队对该区域开展了精细的地质单元划分与地层学研究，评估其在未来载人登月任务中的潜力，为目标方案制定提供科学依据。图1波得月溪群区域位置与地层情况。（a）波得月溪群区域及建议着陆点示意图。底图为嫦娥一号高程数据绘制的月球正面地形图。（b）研究区的地质单元划分。（c）波得月溪群区域暑湾单元地层柱状图。研究团队通过多源遥感数据解译，对月球波得月溪区域进行了详细研究（图1），识别出5个不同地质区域，暗色火山碎屑层、暑湾玄武岩平原、两处独立月溪、古老高地物质、撞击溅射物。团队通过对各地质单元物质组成与形成年代的系统分析，建立了区域地层的年代序列，同时通过调查该区域沟渠形态和计数撞击坑，重建了不同时间发生的多次不同火山事件的证据。图2 四个建议的着陆点、高价值科学目标及表面风险示意图基于这些结果，他们提出在波得月溪区的4个着陆点（图2），宇航员可由此安全抵达多种地质结构区域，包括火山碎屑、月海玄武岩、高钍区域和撞击沉积物。这些目标涵盖月球年代学、内部结构、月壳岩石多样性、火山作用、撞击作用及空间风化等多个关键领域。其中，通过对这些代表性样品开展同位素分析，有望揭示月球内部物质组成及火山活动历史提供关键约束。“波得月溪群区域是工程可行性与科学价值高度统一的高优先级候选点，舱外活动具有极高‘性价比’，将最大化单次载人任务科学产出”，肖龙教授表示，未来团队将开展高分辨率地形测绘、斜坡与巨石分布精细评估，进一步优化着陆点精度，加深学界对月球火山和内部演化的理解。同时，为航天员开展地质培训也非常必要。该论文的第一作者是我校地球与行星科学学院博士研究生杨茂升，通讯作者为黄俊教授。该研究得到国家自然科学基金、中德科学中心“Mobility”项目、澳门科学技术发展基金的联合资助。论文链接：https://www.nature.com/articles/s41550-026-02790-0(审稿 尚东光)
2026-03-05,我校科研团队在《科学》发表强震破裂过程研究成果,https://www.cug.edu.cn/__local/1/02/6C/8C4F1ED302B6EED206AAA8C1331_82A9DCE6_26209.jpg?e=.jpg,https://www.cug.edu.cn/info/10801/116973.htm,,地大新闻网讯（记者 王俊芳）近日，中国地质大学（武汉）地球物理与空间信息学院刘成利教授、熊熊教授与其合作者在强震破裂过程研究方面取得新进展。研究成果以《2025年勘察加Mw 8.8特大地震的简单单向破裂过程》（Simple unilateral rupture of the great Mw 8.8 2025 Kamchatka earthquake）为题，在线发表于《科学》（Science），为深入理解特大地震孕震机制、破裂模式及地震—火山相互作用提供了关键科学依据。俯冲带特大地震的孕育过程、破裂机制、能量释放特征及其对火山系统的潜在影响，一直是地震学研究的核心科学问题。2025年7月29日，俄罗斯堪察加半岛南部近海发生Mw 8.8级特大地震，该地震是1900年以来全球第七大地震，且与1952年堪察加Mw 8.8–9.0级地震发生在几乎相同位置，为对比研究特大地震的孕震机制与破裂模式提供了罕见的天然研究样本。图 堪察加半岛南部俯冲带的历史强震活动分布及其与火山的相互作用研究团队综合运用地震学、大地测量学和海啸观测多源数据，通过联合反演与独立验证的研究方法，首次精细刻画了此次8.8级特大地震的时空破裂全过程。研究发现，该地震呈现出异常简单且集中的单侧破裂模式，主震从破裂区东北端起裂后向西南方向单向扩展，形成了长约250公里的狭长破裂带，区域最大滑动量达14米；与同等级特大地震相比，此次地震近海沟浅部滑动有限，破裂主要集中在俯冲带中深部，这一特征也成为其海啸效应相对较弱的重要原因。针对此次地震的前置活动与后续影响，研究团队还取得多项重要发现：主震发生前一年内出现的两次异常活跃前震序列，其清晰的时空迁移特征，揭示了区域应力逐步积累并最终触发主震的完整过程，为认识俯冲带特大地震的孕震阶段与起裂机制提供了关键观测约束；通过对滑动分布的分析，发现此次地震局部最大滑动量超过了1952年以来该区域理论累积的滑动亏损，表明堪察加俯冲带或处于“超级地震周期”，即通过多次不完全破裂和阶段性大震，在数百年尺度上逐步释放长期构造应变；主震后堪察加多座活火山相继喷发或活动增强，应力变化计算证实，此次强震显著扰动了区域岩浆系统，为地震—火山相互作用的研究提供了新的实证。该研究深化了学术界对俯冲带特大地震破裂机制的认知，其研究成果为俯冲带区域的海啸风险评估、长期地震危险性分析，以及火山活动监测与预警工作，提供了重要的科学支撑和实践参考。本研究得到国家自然科学基金等项目的联合资助。刘成利教授为论文第一作者，刘成利教授、浙江海洋大学白晔斐教授为共同通讯作者。论文链接：https://www.science.org/doi/10.1126/science.aeb8232（审稿 尚东光）
2022-07-29,我校研究团队破解世界首例古代老虎基因之谜,https://www.cug.edu.cn/__local/E/D0/F8/83A4061AE2A77F2255A0D75EE73_297674CD_25976.png?e=.png,https://www.cug.edu.cn/info/10801/100340.htm,,老虎手绘图（陈瑜 绘）地大新闻网讯（记者 陈华文）7月27日，我校赖旭龙教授领导的古DNA团队与吉林大学、丹麦哥本哈根大学合作完成的“古基因组研究发现中国北方一支已灭绝且深度分化的老虎支系”研究成果，在著名学术期刊《英国皇家学会会刊B辑：生物科学》发表。这是世界首例古虎基因组研究成果。2003年，吉林大学考古团队在吉林省通化市大安镇的一处溶洞中，发掘出大量古生物化石，并将其中部分斑鬣狗化石提供给我校古DNA研究团队开展合作研究。通过对化石中残存DNA的分析鉴定，研究人员意外发现其中一块残破的下颌骨（标本编号：CADG482）并非斑鬣狗，而是属于老虎（以下简称“大安虎”），其年代已经超过了43500年。吉林通化大安溶洞古虎化石在生物学分类上，老虎属于猫科、豹属、虎种，是大型猫科动物中的“明星”，其演化历史、生存状态均受到社会和学界的广泛关注。当前的老虎主要包括六个地理亚种：西伯利亚虎（东北虎）、华南虎、印支虎、孟加拉虎（印度虎）、马来虎、苏门答腊虎。已有研究认为，它们均分化自一个距今约11万年的祖先种群。为探究大安虎与现生老虎各地理亚种的亲缘关系，研究人员加大了对大安虎下颌骨化石的古DNA提取及二代测序文库构建等工作，从24个测序文库中，组装得到大安虎近完整的线粒体基因组及部分核基因组信息。基于大安虎和所有现生老虎遗传成分对比分析及系统发育树构建，发现大安虎不同于任何现生老虎，属于此前未知且现已灭绝的遗传支系，它所代表的遗传支系与现生老虎的祖先，在约26万年前就已分道扬镳。与现生老虎的祖先随后在各地辐射分化形成不同地理亚种不同，大安虎代表的遗传支系，随后走上了绝灭之路。老虎演化历史的科学图示a) 老虎母系有效种群动态变化； b) 老虎线粒体系统发育关系对于现生老虎的研究，只能揭示它们直系祖先的演化历史。大安虎基因组的测定和解析，表明在老虎的演化历程中，有部分遗传支系丢失了，所有现代老虎只是其中一个支系的后代。迄今为止，最古老的老虎化石发现于我国甘肃距今超过200万年的早更新世，其它中、晚更新世的虎化石也遍及东亚。研究人员表示：“在得到古DNA数据之前，消失的老虎支系的遗传信息，一直被尘封在破碎的、易被误读的化石中，古基因组研究使得绝灭的老虎支系重见天日，为系统全面地探究老虎的演化历史提供了必要的、不可替代的分子依据。”
2022-07-19,行走山河：实践教学助推专业建设行稳致远,https://www.cug.edu.cn/__local/D/6D/EC/114BE773E043D806F0D4B14D686_D4F5F60D_78C3F.jpg?e=.jpg,https://www.cug.edu.cn/info/10801/100325.htm,,地质工程专业野外实践教学持续改进工作团队合影地大新闻网讯（通讯员 叶阳 蔡静森 章帆）“赤日几时过，清风无处寻。”时值盛夏，荆楚大地的天气恰似宋朝诗人曾几在《大暑》中描述的画面。近日，在工程学院地质工程专业负责人王亮清教授的带领下，地质工程专业野外实践教学团队，冒着酷暑开展野外实践教学持续改进工作。开展集中讨论，推动教学内容模块化为了明确实践教学持续改进的基本思路，7月9日，王亮清组织团队教师集中讨论秭归野外实践课教学大纲及内容。他认为，应根据地质工程专业野外实践课的教学目标，结合秭归的野外教学资源和行业最新需求，重新整合梳理野外实践课教学大纲。胡新丽教授提出，在“双碳”发展战略下，秭归野外实践教学应强化节能减排、环境保护和可持续发展的思想，引导学生融入国家发展战略。晏鄂川教授指出，作为传统工科的地质工程专业应充分吸收“新工科”建设成果，实践教学中补充大数据挖掘、5G通讯技术、空天地遥感等内容，开拓学生思维。邓清禄、章广成、吴益平等教授围绕“课程思政”“科研反哺教学”等内容表达了意见。经过团队集中讨论，野外实践教学内容模块化的想法成为大家的共识。秭归野外备课及持续改进指导依托模块内容，拓展细化野外教学点7月9日至14日，在胡新丽、邓清禄、晏鄂川等地质工程专业经验丰富的老师带领下，大家对新老教学点的教学内容与教学方法，展开野外调研和讨论。针对教学点的新认识、新发现，大家现场讨论完善教学内容；针对新增的模块化内容，现场踏勘新的教学点，重新规划教学路线。在团队成员的共同努力下，原有的野外教学点被进一步拓展，教学内容逐步模块化。此外，团队教师根据规划的野外教学点，细化每个教学点的教学内容。大家逐点讨论，各抒己见，每个教学点内容都经过认真的研讨与准备，最终确定了野外教学点内容，据此进一步梳理了教学路线与课表。通过此次野外实践教学持续改进，地质工程专业野外实践教学内容逐步模块化，形成了八大模块、三十三个分块的实践教学内容新体系，教学内容和目的进一步明确；增加了秭归抽水蓄能电站，桥隧工程地质、环境工程地质与生态保护等教学内容；增加了工程地质信息化技术和技能的实训。企业专家与团队教师交流探讨推进深度融合，促成专业持续改进为推进政产学研用深度融合，在此次持续改进工作中，王亮清邀请长江三峡勘测研究院有限公司（武汉）罗玉华教授级高级工程师，为团队教师讲解秭归罗家抽水蓄能电站规划设计情况。罗玉华详细介绍了罗家抽水蓄能电站的选址、设计方案、工程地质条件等内容，带领团队教师踏勘电站选址区，为新的野外教学路线及教学点的规划提出了建议。此外，团队教师还与秭归县交通局领导交流了秭归县新建及规划中的工程项目，讨论谋划新的教学路线及教学点。据了解，工程教育专业认证是新时期国家教育教学质量保障体系的重要组成部分，是推进高等学校教育改革、提高工程教育质量的重要举措。我校地质工程专业于2017年6月通过工程教育专业认证。近年来，地质工程专业积极发挥认证专业的引领示范作用，建立学生中心、目标导向和持续改进的教育教学模式，推动持续改进工作。野外实践教学持续改进工作对于课程目标与毕业要求的达成、课程质量的提升意义重大。（编辑 程晓龙 审稿 陈华文）
2022-07-14,我校第二次大学生长江源科考出征,https://www.cug.edu.cn/__local/0/F3/23/792798F4011A8446B62B0CCA137_06A12557_5B21C.jpg?e=.jpg,https://www.cug.edu.cn/info/10801/100326.htm,,地大新闻网讯（记者 王俊芳 摄影 程晓龙）7月13日，我校第二次大学生长江源科考出征仪式举行，17名青年学生和19名老师组成的科考队，将奔赴长江源头开展为期10天科学考察。共青团湖北省委书记周森锋，湖北省教育厅副厅长周启红、中国三峡集团长江生态环境工程研究中心副主任陈磊、湖北省体育局二级巡视员胡晶珊、原湖北省教育厅副厅长欧阳建平、湖北省委宣传部文明创建三处处长万春梅、湖北省自然资源厅科技处处长周岚、湖北省生态环境厅科技与合作处处长涂景平，我校校领导黄晓玫、王焰新、成金华、赖旭龙、王华、王林清、刘杰、刘勇胜，党委常委、宣传部部长储祖旺等参加出征仪式。副校长王华主持出征仪式。校党委书记黄晓玫致辞，介绍了学校长期以来，深入贯彻落实习近平生态文明思想，围绕长江开展的多项科研实践活动。她表示，2002年，我校组织了全国高校首个大学生长江源科考队，开展了为期20天，以“保护环境，从源头做起”为主题的长江源科考活动。学校时隔20年组织第二次长江源科学考察，是地大师生践行习近平生态文明思想的政治自觉、思想自觉和行动自觉，是地大人用实际行动践行和传播“长江大保护”理念，为长江经济带高质量发展积极贡献地大力量。她对全体科考队员提出希望：弘扬“爱国、创新、求实、奉献、协同、育人”的科学家精神，传承和发扬地大人“扎根中国、胸怀天下、勇攀高峰、追求卓越”的攀登精神，涵养家国情怀，把论文写在“祖国大地上”，服务“美丽中国 宜居地球”建设，把爱国情、强国志自觉融入新时代追梦征程，让青春在为人民、为国家、为民族的奉献中焕发出更加绚丽的光彩。周森锋表示，长江源科学考察是地大学习贯彻落实习近平生态文明思想，主动参与长江大保护，创新人才培养模式的重要举措，也是湖北省大中专学生志愿者，暑期“三下乡”社会实践活动的重要载体。希望科考队员以本次长江源科考实践为契机，把长江所需，流域所盼，与自身所长结合起来，努力在共抓大长江大保护中贡献先锋力量。周启红表示，生态文明建设是关系中华民族永续发展的根本大计，希望学校深入贯彻落实习近平生态文明思想，推动教育理念、教学目标、教学内容、教学方法创新，构建以学校教育为基础，覆盖全社会的生态文明教育体系，全面提升大众的生态文明素质，以本次科考为契机，探索建立大学生长江源科考的长效工作机制，引领大学生做习近平生态文明思想的坚定信仰者、忠实实践者、不懈奋斗者。陈磊介绍了三峡集团与地大的合作渊源，以及三峡集团在积极参与长江经济带生态修复和环境保护建设中的阶段性成果，期待越来越多的地大学子加入到落实“长江大保护”国家战略的行动中来，为建设人与自然和谐共生的美丽中国贡献力量。校党委副书记王林清宣读第二次大学生长江源科考队临时党支部成立批复，决定成立第二次大学生长江源科考队科考组临时党支部和第二次大学生长江源科考队冰川勘测组临时党支部，分别由周建伟、陈刚两位老师任临时党支部书记，苗世鹏、李璞两位同学任支部副书记。第二次长江源科考队教师代表李长安教授说，“我们要完成岗加曲巴冰川、长江源沱沱河和尕尔曲流域的科考任务，这是一次野外实践教学活动，也是一次国情认知和社会实践的体验。”他表示，要在活动中彰显：地大人的精神 、地大人的抱负、地大人的情怀、地大人的诗和远方，共建“地学长江”“生态长江”“文明长江”。欧阳建平分享了自己20年前，作为学校第一次大学生长江源科考队一员，参与长江源科考的经历，勉励科考队员：以参加长江源科考为荣，以科学的态度去应对可能出现的挑战和困难；以宣传生态保护为己任，从专业角度开展研究，引领推动保护长江源生态；传承长江源科考精神，弘扬办学特色，坚定守护好一江碧水的决心。科考队学生代表、地大地理与信息工程学院2020级本科生张越森介绍，入选科考队后，进行了3个多月的体能和专业训练，每天10公里跑、400米间歇、爬楼、仰卧两头起，学习地貌、生态样品采集和检测、人文社会调查方法、登山技巧等。他说，“青春不只是眼前的课本，还应有对祖国奉献的热情和意愿付诸于行动的决心”，他期待自己能用专业知识，认识长江源、保护长江源，做长江大保护的践行者和宣传者。校长王焰新为第二次大学生长江源科考队授旗，并宣布第二次大学生长江源科考队出征。此次大学生长江源科考活动将由中科院院士殷鸿福、王焰新、谢树成等领衔，指导大学生长江源科考队开展“三科三教三社”活动，即科学考察、科学研究、科普宣传；野外实践、野外课堂、野外生存；社会调查、社会实践、国情认知。科考队将于7月15日从武汉出发，一路西行，深入格尔木、玉树、唐古拉山等地进行科学考察。科考队分为地质组、地理组、水文与生态组、人文与社科组、冰川勘测组五个小组，计划进行综合科学考察，系统考察地质、地貌、冰山、冻土、生物及生态，摸清长江源区地学基础、生态本底；将挂牌大学生长江源科考基地，持续开展长江源生态人文等特色研究；开展海拔5000米以上的户外生存锻炼，为格拉丹东雪山主峰测量“身高”；将利用更先进的地质科考技术，首次在格拉丹冬冰川钻取冰芯，解锁长江源密码；开设直播课堂，把课堂搬进冰川河流，开展构建人与自然生命共同体的科普宣传；走进“中国少数民族特色村寨”与高原牧民共话乡村振兴，开展大学生与小学生结对，探讨人类如何与自然，以科学方式进行交流。共青团湖北省委学校部部长杨伶俐、湖北省教育厅科技处副处长李旺、湖北省体育局竞技体育处副处长耿连忠、中国电信湖北分公司教育行业事业部总经理吴晓斌、武汉移动东新分公司副总经理黄俊、迈橙体育发展（昆山）有限公司总经理张伟、武汉虎投科技有限公司总经理张腾军，学校相关学院、管理与服务机构、直属单位负责人，科考队顾问专家、科考队队员、师生代表等参加出征仪式。（审稿 魏海勇）
